order id,order date,ship mode,customer id,customer name,origin channel,city,state,postal code,region,arrival scan date,on truck scan date,ready to ship date,pickup date,order_date_day,arrival_scan_day,on_truck_scan_day,ready_to_ship_day,pickup_day
US-2020-134642,2020-02-25,Standard Class,SW-20245,Scot Wooten,Email,Greenville,North Carolina,27834,South,,2020-03-04,,,Tuesday,,Wednesday,,
US-2019-104815,2019-09-03,Standard Class,RB-19570,Rob Beeghly,Email,Chicago,Illinois,60610,Central,,2019-09-11,,,Tuesday,,Wednesday,,
US-2019-166660,2019-01-30,Second Class,TB-21250,Tim Brockman,Email,Seattle,Washington,98103,West,,2019-02-04,,,Wednesday,,Monday,,
CA-2020-109393,2020-06-30,Second Class,JC-15775,John Castell,Email,Los Angeles,California,90032,West,,2020-07-03,,,Tuesday,,Friday,,
CA-2019-163972,2019-10-17,Standard Class,MG-17890,Michael Granlund,Facebook,Fresno,California,93727,West,,2019-10-23,,,Thursday,,Wednesday,,
CA-2020-159793,2020-08-25,Standard Class,SV-20365,Seth Vernon,Email,Philadelphia,Pennsylvania,19140,East,,2020-09-02,,,Tuesday,,Wednesday,,
CA-2020-124765,2020-11-25,Standard Class,HZ-14950,Henia Zydlo,Email,Fort Lauderdale,Florida,33311,South,,2020-12-02,2020-11-30,2020-12-02,Wednesday,,Wednesday,Monday,Wednesday
US-2018-145422,2018-12-03,Standard Class,PW-19240,Pierre Wener,Email,San Francisco,California,94110,West,,,,,Monday,,,,
CA-2020-135377,2020-12-13,Standard Class,BP-11095,Bart Pistole,Sales,New York City,New York,10024,East,,2020-12-23,,,Sunday,,Wednesday,,
CA-2020-126914,2020-06-15,Standard Class,JE-15715,Joe Elijah,Email,Monroe,North Carolina,28110,South,,2020-06-22,,,Monday,,Monday,,
CA-2017-156790,2017-08-08,Second Class,VG-21790,Vivek Gonzalez,Email,Jacksonville,Florida,32216,South,,,,,Tuesday,,,,
CA-2020-159226,2020-04-25,Second Class,RL-19615,Rob Lucas,Email,Los Angeles,California,90008,West,,2020-05-01,,,Saturday,,Friday,,
CA-2019-160108,2019-12-08,Standard Class,AG-10900,Arthur Gainer,Email,Eau Claire,Wisconsin,54703,Central,,2019-12-16,,,Sunday,,Monday,,
CA-2019-166772,2019-09-20,Standard Class,HJ-14875,Heather Jas,Facebook,Seattle,Washington,98105,West,2019-09-30,2019-09-25,2019-09-24,2019-09-25,Friday,Monday,Wednesday,Tuesday,Wednesday
CA-2020-142461,2020-05-30,Second Class,KT-16480,Kean Thornton,Email,Dallas,Texas,75217,Central,,2020-06-08,,,Saturday,,Monday,,
CA-2019-148747,2019-09-25,First Class,AS-10045,Aaron Smayling,Sales,San Francisco,California,94110,West,,2019-09-27,,,Wednesday,,Friday,,
CA-2020-116127,2020-06-25,Second Class,SB-20185,Sarah Brown,Email,New York City,New York,10024,East,,2020-07-01,,,Thursday,,Wednesday,,
CA-2018-130183,2018-11-13,Standard Class,PO-18850,Patrick O'Brill,Email,Houston,Texas,77041,Central,,,,,Tuesday,,,,
CA-2018-117086,2018-11-08,Standard Class,QJ-19255,Quincy Jones,Sales,Burlington,Vermont,,East,,,,,Thursday,,,,
US-2017-147606,2017-11-26,Second Class,JE-15745,Joel Eaton,Email,Houston,Texas,77070,Central,,,,,Sunday,,,,
CA-2020-161018,2020-11-09,Second Class,PN-18775,Parhena Norris,Facebook,New York City,New York,10009,East,,2020-11-13,2020-11-11,2020-11-13,Monday,,Friday,Wednesday,Friday
CA-2020-146780,2020-12-25,Standard Class,CV-12805,Cynthia Voltz,Sales,New York City,New York,10035,East,,2021-01-04,,,Friday,,Monday,,
US-2019-125969,2019-11-06,Second Class,LS-16975,Lindsay Shagiari,Facebook,Los Angeles,California,90004,West,,2019-11-13,,,Wednesday,,Wednesday,,
CA-2019-110366,2019-09-05,Second Class,JD-15895,Jonathan Doherty,Sales,Philadelphia,Pennsylvania,19140,East,,2019-09-11,,,Thursday,,Wednesday,,
CA-2017-110072,2017-10-22,Standard Class,MG-17680,Maureen Gastineau,Facebook,Newark,Ohio,43055,East,,,,,Sunday,,,,
CA-2020-126382,2020-06-03,Standard Class,HK-14890,Heather Kirkland,Sales,Franklin,Tennessee,37064,South,,2020-06-10,,,Wednesday,,Wednesday,,
CA-2018-144253,2018-05-04,Second Class,AS-10225,Alan Schoenberger,Sales,New York City,New York,10024,East,,,,,Friday,,,,
CA-2017-120887,2017-09-27,Standard Class,TS-21205,Thomas Seio,Sales,Hackensack,New Jersey,7601,East,,,,,Wednesday,,,,
CA-2020-153339,2020-11-03,Second Class,DJ-13510,Don Jones,Sales,Murfreesboro,Tennessee,37130,South,,2020-11-06,2020-11-05,2020-11-06,Tuesday,,Friday,Thursday,Friday
CA-2020-154214,2020-03-20,Second Class,TB-21595,Troy Blackwell,Email,Columbus,Indiana,47201,Central,,2020-03-27,,,Friday,,Friday,,
US-2018-101399,2018-01-17,Standard Class,JS-15940,Joni Sundaresam,Facebook,Park Ridge,Illinois,60068,Central,,,,,Wednesday,,,,
CA-2019-152632,2019-10-27,Standard Class,JE-15475,Jeremy Ellison,Email,Troy,New York,12180,East,2019-11-11,2019-11-06,,,Sunday,Monday,Wednesday,,
CA-2020-113558,2020-10-21,Standard Class,PH-18790,Patricia Hirasaki,Facebook,Lakeland,Florida,33801,South,,2020-10-28,,,Wednesday,,Wednesday,,
US-2020-129441,2020-09-07,Standard Class,JC-15340,Jasper Cacioppo,Email,Los Angeles,California,90032,West,,2020-09-14,,,Monday,,Monday,,
CA-2020-112774,2020-09-11,First Class,RC-19960,Ryan Crowe,Email,Jacksonville,Florida,32216,South,,2020-09-14,,,Friday,,Monday,,
CA-2020-163020,2020-09-15,Standard Class,MO-17800,Meg O'Connel,Facebook,New York City,New York,10009,East,,2020-09-23,,,Tuesday,,Wednesday,,
CA-2019-147067,2019-12-18,Standard Class,JD-16150,Justin Deggeller,Sales,Minneapolis,Minnesota,55407,Central,,2019-12-24,,,Wednesday,,Tuesday,,
CA-2017-156314,2017-12-24,First Class,RP-19390,Resi Pölking,Email,Cleveland,Ohio,44105,East,,,,,Sunday,,,,
CA-2020-114552,2020-09-02,Standard Class,Dl-13600,Dorris liebe,Sales,Cleveland,Ohio,44105,East,,2020-09-09,,,Wednesday,,Wednesday,,
CA-2019-163755,2019-11-04,Second Class,AS-10285,Alejandro Savely,Sales,Seattle,Washington,98103,West,,2019-11-12,,,Monday,,Tuesday,,
CA-2017-130092,2017-01-11,First Class,SV-20365,Seth Vernon,Email,Dover,Delaware,19901,East,,,,,Wednesday,,,,
CA-2020-108910,2020-09-24,Standard Class,KC-16540,Kelly Collister,Email,Newark,Ohio,43055,East,,2020-09-30,,,Thursday,,Wednesday,,
CA-2017-117429,2017-10-07,Standard Class,MR-17545,Mathew Reese,Facebook,Philadelphia,Pennsylvania,19140,East,,,,,Saturday,,,,
CA-2018-135272,2018-12-07,Standard Class,MS-17830,Melanie Seite,Email,Los Angeles,California,90036,West,,,,,Friday,,,,
CA-2017-106810,2017-05-14,Standard Class,AJ-10795,Anthony Johnson,Sales,Saint Petersburg,Florida,33710,South,,,,,Sunday,,,,
CA-2020-135783,2020-04-22,First Class,GM-14440,Gary McGarr,Email,San Francisco,California,94122,West,,2020-04-24,,,Wednesday,,Friday,,
CA-2020-107503,2020-01-01,Standard Class,GA-14725,Guy Armstrong,Email,Lorain,Ohio,44052,East,2020-01-13,2020-01-08,,,Wednesday,Monday,Wednesday,,
CA-2019-165148,2019-10-22,First Class,PM-19135,Peter McVee,Facebook,Detroit,Michigan,48227,Central,,2019-10-25,,,Tuesday,,Friday,,
CA-2017-134061,2017-04-29,Standard Class,LL-16840,Lauren Leatherbury,Email,Rochester,New York,14609,East,,,,,Saturday,,,,
CA-2018-133627,2018-05-31,Standard Class,SC-20050,Sample Company A,Facebook,Norwich,Connecticut,6360,East,,,,,Thursday,,,,
CA-2020-131156,2020-04-03,Standard Class,KH-16360,Katherine Hughes,Email,Philadelphia,Pennsylvania,19143,East,,2020-04-08,,,Friday,,Wednesday,,
CA-2018-112571,2018-09-22,First Class,DL-12925,Daniel Lacy,Email,Oceanside,California,92054,West,,,,,Saturday,,,,
CA-2017-158540,2017-11-24,First Class,VG-21790,Vivek Gonzalez,Email,San Diego,California,92037,West,,,,,Friday,,,,
CA-2019-113061,2019-04-22,Standard Class,EL-13735,Ed Ludwig,Facebook,Jefferson City,Missouri,65109,Central,2019-05-06,2019-04-29,,,Monday,Monday,Monday,,
CA-2018-113971,2018-05-08,Standard Class,CB-12535,Claudia Bergmann,Sales,Cuyahoga Falls,Ohio,44221,East,,,,,Tuesday,,,,
CA-2020-121412,2020-09-23,Standard Class,BG-11695,Brooke Gillingham,Sales,Louisville,Colorado,80027,West,,2020-09-30,,,Wednesday,,Wednesday,,
CA-2019-137043,2019-12-23,Second Class,LC-17140,Logan Currie,Email,Springfield,Virginia,22153,South,,2019-12-27,,,Monday,,Friday,,
CA-2018-120439,2018-06-14,Standard Class,AD-10180,Alan Dominguez,Facebook,Philadelphia,Pennsylvania,19120,East,,,,,Thursday,,,,
CA-2019-142762,2019-05-23,Standard Class,LD-17005,Lisa DeCherney,Email,San Francisco,California,94109,West,2019-06-03,2019-05-29,,,Thursday,Monday,Wednesday,,
US-2020-123281,2020-04-02,Standard Class,JF-15190,Jamie Frazer,Email,Los Angeles,California,90008,West,,2020-04-08,,,Thursday,,Wednesday,,
CA-2020-160045,2020-04-26,First Class,LB-16735,Larry Blacks,Email,Fort Worth,Texas,76106,Central,,2020-04-29,,,Sunday,,Wednesday,,
CA-2020-133249,2020-07-08,First Class,SZ-20035,Sam Zeldin,Facebook,Pico Rivera,California,90660,West,,2020-07-13,,,Wednesday,,Monday,,
US-2019-100566,2019-09-03,Standard Class,JK-16120,Julie Kriz,Facebook,Aurora,Illinois,60505,Central,,2019-09-11,2019-09-09,2019-09-11,Tuesday,,Wednesday,Monday,Wednesday
CA-2019-136329,2019-07-09,Standard Class,JD-15895,Jonathan Doherty,Sales,New York City,New York,10035,East,,2019-07-17,,,Tuesday,,Wednesday,,
CA-2017-155271,2017-05-04,First Class,AA-10480,Andrew Allen,Email,Middletown,Connecticut,6457,East,,,,,Thursday,,,,
US-2018-105676,2018-12-01,First Class,NM-18520,Neoma Murray,Email,Houston,Texas,77036,Central,,,,,Saturday,,,,
CA-2020-139661,2020-10-30,Standard Class,JW-15220,Jane Waco,Sales,Vancouver,Washington,98661,West,,2020-11-04,,,Friday,,Wednesday,,
CA-2020-103611,2020-09-12,First Class,JM-15535,Jessica Myrick,Email,Los Angeles,California,90036,West,,2020-09-18,,,Saturday,,Friday,,
CA-2020-132234,2020-10-16,First Class,MY-17380,Maribeth Yedwab,Sales,New York City,New York,10011,East,,2020-10-19,,,Friday,,Monday,,
CA-2019-164672,2019-05-08,Second Class,GB-14530,George Bell,Sales,Dover,Delaware,19901,East,2019-05-20,2019-05-15,,,Wednesday,Monday,Wednesday,,
CA-2017-127159,2017-05-12,First Class,HL-15040,Hunter Lopez,Email,Milwaukee,Wisconsin,53209,Central,,,,,Friday,,,,
CA-2019-147585,2019-11-07,Standard Class,CB-12535,Claudia Bergmann,Sales,San Francisco,California,94110,West,,2019-11-13,,,Thursday,,Wednesday,,
US-2019-154361,2019-03-14,Standard Class,HZ-14950,Henia Zydlo,Email,Columbus,Ohio,43229,East,,2019-03-20,,,Thursday,,Wednesday,,
CA-2020-168837,2020-10-14,First Class,JW-15955,Joni Wasserman,Email,Oakland,California,94601,West,,2020-10-19,,,Wednesday,,Monday,,
CA-2019-100965,2019-07-07,Standard Class,RM-19375,Raymond Messe,Email,San Jose,California,95123,West,,2019-07-15,,,Sunday,,Monday,,
CA-2019-149461,2019-11-13,Standard Class,AS-10135,Adrian Shami,Facebook,Auburn,Washington,98002,West,2019-11-25,2019-11-20,,,Wednesday,Monday,Wednesday,,
US-2020-161193,2020-11-20,Standard Class,BT-11680,Brian Thompson,Email,Newark,Ohio,43055,East,,2020-11-27,2020-11-26,2020-11-27,Friday,,Friday,Thursday,Friday
CA-2020-118857,2020-04-15,First Class,AH-10075,Adam Hart,Sales,Henderson,Nevada,89015,West,,2020-04-20,,,Wednesday,,Monday,,
CA-2019-147578,2019-04-22,Second Class,PG-18895,Paul Gonzalez,Email,San Francisco,California,94122,West,,2019-04-29,,,Monday,,Monday,,
CA-2018-157959,2018-02-03,First Class,RW-19540,Rick Wilson,Sales,Los Angeles,California,90008,West,,,,,Saturday,,,,
CA-2020-105886,2020-12-18,Standard Class,DB-13660,Duane Benoit,Email,Oceanside,New York,11572,East,,2020-12-24,,,Friday,,Thursday,,
CA-2018-141768,2018-05-25,Second Class,NP-18685,Nora Pelletier,Facebook,San Francisco,California,94109,West,,,,,Friday,,,,
CA-2019-136434,2019-12-01,Standard Class,RD-19480,Rick Duston,Email,Richmond,Indiana,47374,Central,,2019-12-11,,,Sunday,,Wednesday,,
CA-2017-131051,2017-12-01,Standard Class,TR-21325,Toby Ritter,Email,San Francisco,California,94122,West,,,,,Friday,,,,
CA-2017-141607,2017-12-12,Standard Class,WB-21850,William Brown,Email,Concord,California,94521,West,,,,,Tuesday,,,,
US-2019-120460,2019-04-30,Standard Class,BF-11170,Ben Ferrer,Facebook,Dallas,Texas,75081,Central,,2019-05-08,,,Tuesday,,Wednesday,,
CA-2019-141019,2019-05-14,First Class,LH-17155,Logan Haushalter,Email,Cincinnati,Ohio,45231,East,2019-05-20,2019-05-15,,,Tuesday,Monday,Wednesday,,
CA-2018-128860,2018-06-29,Standard Class,SC-20725,Steven Cartwright,Email,Lancaster,Pennsylvania,17602,East,,,,,Friday,,,,
CA-2020-107874,2020-11-21,Standard Class,SW-20275,Scott Williamson,Email,New York City,New York,10035,East,,2020-11-30,2020-11-27,2020-11-30,Saturday,,Monday,Friday,Monday
CA-2020-157091,2020-06-26,Standard Class,DB-13405,Denny Blanton,Email,La Porte,Indiana,46350,Central,,2020-07-03,,,Friday,,Friday,,
CA-2020-166849,2020-04-20,Standard Class,SJ-20125,Sanjit Jacobs,Facebook,Chicago,Illinois,60610,Central,,2020-04-29,,,Monday,,Wednesday,,
CA-2020-127929,2020-12-23,Standard Class,FM-14215,Filia McAdams,Sales,Middletown,Connecticut,6457,East,,2020-12-30,,,Wednesday,,Wednesday,,
US-2018-147739,2018-12-25,Standard Class,JD-16150,Justin Deggeller,Sales,Philadelphia,Pennsylvania,19140,East,,,,,Tuesday,,,,
CA-2020-155985,2020-03-23,First Class,BE-11335,Bill Eplett,Facebook,San Francisco,California,94122,West,,2020-03-25,,,Monday,,Wednesday,,
CA-2020-129805,2020-12-28,Standard Class,HM-14860,Harry Marie,Sales,Seattle,Washington,98103,West,,2021-01-06,,,Monday,,Wednesday,,
CA-2020-140053,2020-07-03,Standard Class,CA-12265,Christina Anderson,Email,Farmington,New Mexico,87401,West,,2020-07-13,,,Friday,,Monday,,
CA-2020-139948,2020-07-17,Standard Class,SW-20455,Shaun Weien,Email,Tampa,Florida,33614,South,,2020-07-24,,,Friday,,Friday,,
CA-2020-123134,2020-05-02,Standard Class,DW-13585,Dorothy Wardle,Sales,Westfield,New Jersey,7090,East,,2020-05-06,,,Saturday,,Wednesday,,
CA-2019-144792,2019-04-30,Standard Class,KD-16615,Ken Dana,Sales,Scottsdale,Arizona,85254,West,2019-05-13,2019-05-08,,,Tuesday,Monday,Wednesday,,
US-2019-126844,2019-10-08,Standard Class,BW-11110,Bart Watters,Sales,Houston,Texas,77070,Central,2019-10-21,2019-10-16,,,Tuesday,Monday,Wednesday,,
CA-2020-145128,2020-07-09,Standard Class,SM-20320,Sean Miller,Facebook,Lafayette,Indiana,47905,Central,,2020-07-15,,,Thursday,,Wednesday,,
US-2020-110604,2020-05-15,Standard Class,JF-15295,Jason Fortune-,Email,Seattle,Washington,98103,West,,2020-05-22,,,Friday,,Friday,,
CA-2019-138079,2019-01-22,Standard Class,AJ-10795,Anthony Johnson,Sales,Seattle,Washington,98115,West,,2019-01-30,,,Tuesday,,Wednesday,,
CA-2017-143182,2017-10-15,Standard Class,DL-12865,Dan Lawera,Email,Hialeah,Florida,33012,South,,,,,Sunday,,,,
CA-2020-132430,2020-10-09,First Class,CP-12085,Cathy Prescott,Sales,Lakewood,Ohio,44107,East,,2020-10-13,,,Friday,,Tuesday,,
CA-2017-110030,2017-12-06,Second Class,LF-17185,Luke Foster,Email,Houston,Texas,77095,Central,,,,,Wednesday,,,,
CA-2017-149244,2017-11-04,Standard Class,MS-17530,MaryBeth Skach,Email,San Diego,California,92037,West,,,,,Saturday,,,,
CA-2020-158967,2020-12-10,First Class,BT-11680,Brian Thompson,Email,Fort Lauderdale,Florida,33311,South,,2020-12-14,,,Thursday,,Monday,,
CA-2020-143329,2020-11-03,Standard Class,DL-13330,Denise Leinenbach,Email,Las Cruces,New Mexico,88001,West,,2020-11-12,,,Tuesday,,Thursday,,
CA-2019-136371,2019-03-19,Second Class,SV-20935,Susan Vittorini,Email,Oceanside,New York,11572,East,,2019-03-22,,,Tuesday,,Friday,,
CA-2020-143861,2020-06-12,Standard Class,LC-16885,Lena Creighton,Email,Saint Petersburg,Florida,33710,South,,2020-06-22,,,Friday,,Monday,,
CA-2019-130799,2019-11-11,Second Class,BK-11260,Berenike Kampe,Email,San Francisco,California,94110,West,2019-11-25,2019-11-20,,,Monday,Monday,Wednesday,,
CA-2020-128629,2020-07-10,Second Class,BP-11155,Becky Pak,Email,Columbus,Georgia,31907,South,,2020-07-15,,,Friday,,Wednesday,,
CA-2020-143434,2020-11-18,Standard Class,ME-17320,Maria Etezadi,Facebook,Saginaw,Michigan,48601,Central,,2020-11-25,,,Wednesday,,Wednesday,,
CA-2019-166443,2019-11-04,First Class,LH-17020,Lisa Hazard,Email,San Francisco,California,94122,West,2019-11-11,2019-11-06,,,Monday,Monday,Wednesday,,
CA-2019-124772,2019-12-05,First Class,JG-15160,James Galang,Email,Murray,Kentucky,42071,South,,2019-12-06,,,Thursday,,Friday,,
CA-2020-169054,2020-04-22,Standard Class,MO-17800,Meg O'Connel,Facebook,Philadelphia,Pennsylvania,19140,East,,2020-04-29,,,Wednesday,,Wednesday,,
US-2019-147991,2019-05-05,Standard Class,ZD-21925,Zuschuss Donatelli,Email,Chattanooga,Tennessee,37421,South,,2019-05-13,,,Sunday,,Monday,,
CA-2019-146682,2019-10-29,First Class,KW-16435,Katrina Willman,Email,Lansing,Michigan,48911,Central,2019-11-07,2019-11-01,,,Tuesday,Thursday,Friday,,
CA-2020-131625,2020-09-01,Second Class,BN-11515,Bradley Nguyen,Email,New York City,New York,10009,East,,2020-09-09,,,Tuesday,,Wednesday,,
CA-2020-119389,2020-04-17,First Class,BG-11740,Bruce Geld,Email,Philadelphia,Pennsylvania,19120,East,,2020-04-20,,,Friday,,Monday,,
CA-2017-159478,2017-09-30,Standard Class,MH-17785,Maya Herman,Sales,New York City,New York,10035,East,,,,,Saturday,,,,
CA-2019-162747,2019-03-20,Second Class,AH-10030,Aaron Hawkins,Sales,Gulfport,Mississippi,39503,South,,2019-03-27,,,Wednesday,,Wednesday,,
CA-2020-161739,2020-11-10,Second Class,EB-13750,Edward Becker,Sales,Round Rock,Texas,78664,Central,,2020-11-18,2020-11-16,2020-11-18,Tuesday,,Wednesday,Monday,Wednesday
CA-2019-130050,2019-07-16,Second Class,MC-17425,Mark Cousins,Sales,Houston,Texas,77036,Central,,2019-07-19,,,Tuesday,,Friday,,
CA-2020-103156,2020-11-23,First Class,TD-20995,Tamara Dahlen,Email,Philadelphia,Pennsylvania,19120,East,,2020-11-25,,,Monday,,Wednesday,,
CA-2018-129700,2018-05-04,First Class,LA-16780,Laura Armstrong,Sales,Tinley Park,Illinois,60477,Central,,,,,Friday,,,,
CA-2020-168739,2020-05-29,Standard Class,HZ-14950,Henia Zydlo,Email,Houston,Texas,77095,Central,,2020-06-08,,,Friday,,Monday,,
CA-2019-146143,2019-12-14,Standard Class,MC-17845,Michael Chen,Email,Jackson,Mississippi,39212,South,,2019-12-18,,,Saturday,,Wednesday,,
US-2019-150035,2019-12-01,Standard Class,CL-11890,Carl Ludwig,Email,San Francisco,California,94122,West,2019-12-16,2019-12-09,,,Sunday,Monday,Monday,,
CA-2017-124023,2017-04-07,First Class,PJ-19015,Pauline Johnson,Email,Mobile,Alabama,36608,South,,,,,Friday,,,,
CA-2019-137176,2019-09-09,Second Class,DB-12910,Daniel Byrd,Facebook,Dallas,Texas,75220,Central,,2019-09-18,2019-09-16,2019-09-18,Monday,,Wednesday,Monday,Wednesday
CA-2018-156440,2018-12-05,Standard Class,MH-17620,Matt Hagelstein,Sales,San Diego,California,92105,West,,,,,Wednesday,,,,
CA-2018-151680,2018-11-19,Second Class,TC-21475,Tony Chapman,Facebook,Seattle,Washington,98115,West,,,,,Monday,,,,
CA-2020-169411,2020-12-24,Standard Class,AC-10615,Ann Chong,Sales,Rochester,New York,14609,East,,2020-12-30,,,Thursday,,Wednesday,,
CA-2019-126543,2019-01-09,Second Class,MF-17665,Maureen Fritzler,Sales,Toledo,Ohio,43615,East,,2019-01-16,,,Wednesday,,Wednesday,,
CA-2018-107937,2018-05-03,Standard Class,JB-16045,Julia Barnett,Facebook,Chula Vista,California,91911,West,,,,,Thursday,,,,
CA-2018-127593,2018-09-21,First Class,DH-13675,Duane Huffman,Facebook,Quincy,Massachusetts,2169,East,,,,,Friday,,,,
CA-2018-157133,2018-11-28,Standard Class,LC-16885,Lena Creighton,Email,Champaign,Illinois,61821,Central,,,,,Wednesday,,,,
CA-2019-114951,2019-06-26,Standard Class,DN-13690,Duane Noonan,Email,San Francisco,California,94109,West,,2019-07-05,,,Wednesday,,Friday,,
US-2019-116400,2019-10-22,First Class,EB-13930,Eric Barreto,Email,Richmond,Virginia,23223,South,,2019-10-25,,,Tuesday,,Friday,,
CA-2020-119564,2020-12-15,Standard Class,PL-18925,Paul Lucas,Facebook,Seattle,Washington,98115,West,,2020-12-23,,,Tuesday,,Wednesday,,
US-2019-159415,2019-04-17,Standard Class,CS-12175,Charles Sheldon,Sales,Columbia,Tennessee,38401,South,,2019-04-24,,,Wednesday,,Wednesday,,
CA-2017-122588,2017-11-25,Second Class,AR-10540,Andy Reiter,Email,Woonsocket,Rhode Island,2895,East,,,,,Saturday,,,,
CA-2020-144463,2020-01-01,Standard Class,SC-20725,Steven Cartwright,Email,Los Angeles,California,90036,West,,2020-01-08,,,Wednesday,,Wednesday,,
CA-2018-137750,2018-06-25,Standard Class,JF-15565,Jill Fjeld,Email,San Francisco,California,94110,West,,,,,Monday,,,,
CA-2020-136350,2020-06-24,Second Class,GA-14515,George Ashbrook,Email,New York City,New York,10011,East,,2020-06-29,,,Wednesday,,Monday,,
CA-2020-108112,2020-11-15,Standard Class,DK-12895,Dana Kaydos,Email,Miramar,Florida,33023,South,,2020-11-25,2020-11-23,2020-11-25,Sunday,,Wednesday,Monday,Wednesday
CA-2020-137456,2020-12-21,First Class,RB-19465,Rick Bensley,Facebook,Fremont,Nebraska,68025,Central,,2020-12-21,,,Monday,,Monday,,
CA-2020-123239,2020-07-27,Second Class,MG-18145,Mike Gockenbach,Email,Jacksonville,Florida,32216,South,,2020-08-03,,,Monday,,Monday,,
CA-2018-136196,2018-11-28,Standard Class,TP-21415,Tom Prescott,Email,Freeport,New York,11520,East,,,,,Wednesday,,,,
CA-2019-124233,2019-04-08,Standard Class,CK-12595,Clytie Kelty,Email,Los Angeles,California,90032,West,,2019-04-17,,,Monday,,Wednesday,,
US-2017-102631,2017-12-13,Standard Class,EB-13840,Ellis Ballard,Sales,Chicago,Illinois,60623,Central,,,,,Wednesday,,,,
CA-2018-166975,2018-11-26,Standard Class,SH-20635,Stefanie Holloman,Sales,Jackson,Tennessee,38301,South,,,,,Monday,,,,
CA-2019-123806,2019-11-24,Second Class,LA-16780,Laura Armstrong,Sales,Baltimore,Maryland,21215,East,,2019-11-29,,,Sunday,,Friday,,
CA-2020-169124,2020-07-03,Standard Class,MB-17305,Maria Bertelson,Email,Citrus Heights,California,95610,West,,2020-07-13,,,Friday,,Monday,,
US-2020-136189,2020-12-07,Standard Class,DC-13285,Debra Catini,Email,Richmond,Virginia,23223,South,,2020-12-14,,,Monday,,Monday,,
CA-2019-120355,2019-09-18,Standard Class,MM-17260,Magdelene Morse,Email,New Rochelle,New York,10801,East,2019-10-01,2019-09-27,,,Wednesday,Tuesday,Friday,,
US-2017-138758,2017-07-07,Standard Class,JL-15835,John Lee,Email,Philadelphia,Pennsylvania,19120,East,,,,,Friday,,,,
CA-2017-160157,2017-12-20,Standard Class,MH-17455,Mark Hamilton,Email,Hamilton,Ohio,45011,East,,,,,Wednesday,,,,
CA-2017-169460,2017-04-19,Second Class,NF-18595,Nicole Fjeld,Facebook,San Jose,California,95123,West,,,,,Wednesday,,,,
CA-2019-120250,2019-09-19,First Class,AP-10720,Anne Pryor,Facebook,Philadelphia,Pennsylvania,19140,East,,2019-09-23,,,Thursday,,Monday,,
US-2020-141852,2020-11-09,Standard Class,JE-15745,Joel Eaton,Email,Oceanside,California,92054,West,,2020-11-18,2020-11-16,2020-11-18,Monday,,Wednesday,Monday,Wednesday
US-2018-126235,2018-10-15,First Class,GA-14725,Guy Armstrong,Email,Mount Pleasant,Michigan,48858,Central,,,,,Monday,,,,
CA-2020-139416,2020-03-27,Second Class,AG-10270,Alejandro Grove,Email,Philadelphia,Pennsylvania,19120,East,,2020-04-01,,,Friday,,Wednesday,,
CA-2018-144722,2018-03-16,Standard Class,MF-18250,Monica Federle,Sales,Los Angeles,California,90036,West,,,,,Friday,,,,
CA-2020-154123,2020-11-20,Standard Class,SC-20050,Sample Company A,Facebook,Henderson,Kentucky,42420,South,,2020-11-27,,,Friday,,Friday,,
CA-2018-153073,2018-11-13,First Class,HA-14905,Helen Abelman,Email,Chicago,Illinois,60610,Central,,,,,Tuesday,,,,
CA-2020-146626,2020-12-29,Standard Class,BP-11185,Ben Peterman,Sales,Anaheim,California,92804,West,,2021-01-06,,,Tuesday,,Wednesday,,
CA-2019-128972,2019-11-13,Standard Class,TS-21430,Tom Stivers,Sales,Oklahoma City,Oklahoma,73120,Central,,2019-11-20,,,Wednesday,,Wednesday,,
CA-2020-128734,2020-12-24,Standard Class,JL-15175,James Lanier,Facebook,Chandler,Arizona,85224,West,,2021-01-04,,,Thursday,,Monday,,
CA-2018-125185,2018-03-05,Second Class,AH-10195,Alan Haines,Sales,Bethlehem,Pennsylvania,18018,East,,,,,Monday,,,,
US-2017-166310,2017-09-21,First Class,JS-15940,Joni Sundaresam,Facebook,Garland,Texas,75043,Central,,,,,Thursday,,,,
US-2020-136721,2020-04-08,Standard Class,NH-18610,Nicole Hansen,Sales,Oak Park,Michigan,48237,Central,,2020-04-15,,,Wednesday,,Wednesday,,
US-2019-147340,2019-09-24,First Class,EB-13750,Edward Becker,Sales,San Francisco,California,94110,West,,2019-09-25,2019-09-24,2019-09-25,Tuesday,,Wednesday,Tuesday,Wednesday
CA-2017-136861,2017-09-05,First Class,PR-18880,Patrick Ryan,Email,Saint Petersburg,Florida,33710,South,,,,,Tuesday,,,,
CA-2020-101574,2020-09-28,Standard Class,BD-11725,Bruce Degenhardt,Email,Los Angeles,California,90032,West,,2020-10-07,,,Monday,,Wednesday,,
CA-2018-168529,2018-10-08,Standard Class,MB-17305,Maria Bertelson,Email,San Francisco,California,94122,West,,,,,Monday,,,,
CA-2020-116113,2020-10-02,Second Class,JW-15220,Jane Waco,Sales,Montgomery,Alabama,36116,South,,2020-10-07,,,Friday,,Wednesday,,
CA-2020-163818,2020-10-04,Standard Class,PS-18970,Paul Stevenson,Facebook,Clinton,Maryland,20735,East,,2020-10-13,,,Sunday,,Tuesday,,
