Index,Order ID,Order Date_x,Ship Mode_x,Customer ID,Customer Name_x,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit,Order_YearMonth,Order_YearMonth_str,Arrival Scan Date,Customer Name_y,Row ID,Order Date_y,On Truck Scan Date,Ship Mode_y,Ready to Ship Date,Pickup Date
8115,CA-2020-144820,2020-10-03,Second Class,LW-16825,Laurel Workman,Sales,United States,Pasadena,Texas,77506.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10004817,20.64,5,0.2,2.3219999999999974,2020-10,10.2020,,,8115.0,2020-10-03,2020-10-13,Standard Processing,,
8172,CA-2019-146150,2019-02-14,Standard Class,FM-14380,Fred McMath,Email,United States,Jackson,Mississippi,39212.0,South,Power Muesli,Super Mega Protein,OFF-AR-10002240,264.18,7,0.0,68.6868,2019-02,02.2019,,,8172.0,2019-02-14,2019-02-20,Standard Processing,,
8208,CA-2018-122266,2018-04-26,Standard Class,SA-20830,Sue Ann Reed,Email,United States,Daytona Beach,Florida,32114.0,South,Power Muesli,Super Mega Protein,OFF-AR-10004757,2.624,1,0.2,0.4263999999999998,2018-04,04.2018,,,,,,,,
8231,CA-2019-162355,2019-06-30,Second Class,PF-19165,Philip Fox,Email,United States,Sandy Springs,Georgia,30328.0,South,Power Muesli,Super Mega Protein,OFF-AR-10004344,35.97,3,0.0,9.711899999999998,2019-06,06.2019,,,8231.0,2019-06-30,2019-07-05,Standard Processing,,
8274,CA-2018-104059,2018-06-13,Second Class,FC-14245,Frank Carlisle,Facebook,United States,Springfield,Ohio,45503.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000634,3.4240000000000004,1,0.2,0.2996000000000001,2018-06,06.2018,,,,,,,,
8300,US-2017-103338,2017-03-11,Standard Class,RB-19435,Richard Bierner,Email,United States,Roseville,California,95661.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001770,7.98,3,0.0,2.0747999999999998,2017-03,03.2017,,,,,,,,
8309,CA-2019-149335,2019-07-25,First Class,BC-11125,Becky Castell,Facebook,United States,San Francisco,California,94122.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001419,37.17,9,0.0,11.151,2019-07,07.2019,,,8309.0,2019-07-25,2019-07-26,Express,,
8318,CA-2020-130904,2020-04-11,Standard Class,HM-14980,Henry MacAllister,Email,United States,Burlington,North Carolina,27217.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000422,1.752,1,0.2,0.15329999999999994,2020-04,04.2020,,,8318.0,2020-04-11,2020-04-15,Standard Processing,,
8321,CA-2018-142937,2018-12-05,First Class,SF-20065,Sandra Flanagan,Email,United States,Dallas,Texas,75220.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003582,45.04,2,0.2,4.504000000000003,2018-12,12.2018,,,,,,,,
8337,CA-2019-101469,2019-07-02,Standard Class,KH-16360,Katherine Hughes,Email,United States,Arlington,Virginia,22204.0,South,Power Muesli,Super Mega Protein,OFF-AR-10003986,7.7,2,0.0,3.157,2019-07,07.2019,,,8337.0,2019-07-02,2019-07-10,Standard Processing,,
8412,CA-2019-159765,2019-05-09,Second Class,TH-21100,Thea Hendricks,Email,United States,Salem,Virginia,24153.0,South,Power Muesli,Super Mega Protein,OFF-AR-10003514,27.86,7,0.0,9.193799999999998,2019-05,05.2019,2019-05-22,Thea Hendricks,8412.0,2019-05-09,2019-05-15,Standard Processing,,
8479,CA-2020-158736,2020-12-18,Standard Class,TT-21460,Tonja Turnell,Facebook,United States,San Francisco,California,94110.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002578,5.76,2,0.0,1.6703999999999999,2020-12,12.2020,,,8479.0,2020-12-18,2020-12-24,Standard Processing,,
8482,CA-2019-138583,2019-05-24,Standard Class,DP-13390,Dennis Pardue,Facebook,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Super Mega Protein,OFF-AR-10001860,16.656000000000002,3,0.2,3.3312,2019-05,05.2019,2019-06-03,Dennis Pardue,8482.0,2019-05-24,2019-05-29,Standard Processing,,
8515,CA-2018-122168,2018-08-21,Standard Class,HG-14965,Henry Goldwyn,Sales,United States,Florence,Kentucky,41042.0,South,Power Muesli,Super Mega Protein,OFF-AR-10003602,17.52,3,0.0,8.234399999999999,2018-08,08.2018,,,,,,,,
8517,CA-2019-132899,2019-04-07,Standard Class,SF-20200,Sarah Foster,Email,United States,New York City,New York,10009.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002833,3.64,2,0.0,0.9828000000000001,2019-04,04.2019,,,8517.0,2019-04-07,2019-04-15,Standard Processing,,
8590,CA-2020-145338,2020-01-29,First Class,BD-11770,Bryan Davis,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002053,4.768,2,0.2,0.4768000000000001,2020-01,01.2020,,,8590.0,2020-01-29,2020-02-03,Express,,
8613,CA-2019-146437,2019-01-28,Second Class,HG-14965,Henry Goldwyn,Sales,United States,Los Angeles,California,90036.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000588,39.68,2,0.0,10.3168,2019-01,01.2019,,,8613.0,2019-01-28,2019-02-04,Standard Processing,,
8667,CA-2019-163951,2019-12-30,First Class,CJ-11875,Carl Jackson,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Super Mega Protein,OFF-AR-10004269,16.520000000000003,5,0.2,1.6519999999999992,2019-12,12.2019,2020-01-08,Carl Jackson,8667.0,2019-12-30,2020-01-03,Express,,
8684,CA-2020-101665,2020-11-25,Standard Class,TZ-21580,Tracy Zic,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002335,5.16,2,0.0,1.3416000000000001,2020-11,11.2020,,,8684.0,2020-11-25,2020-12-02,Standard Processing,,
8690,CA-2017-101427,2017-12-26,Standard Class,AY-10555,Andy Yotov,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002257,8.016,3,0.2,1.102199999999999,2017-12,12.2017,,,,,,,,
8708,CA-2017-146815,2017-09-08,Standard Class,PP-18955,Paul Prost,Facebook,United States,New York City,New York,10009.0,East,Power Muesli,Super Mega Protein,OFF-AR-10003469,3.52,2,0.0,1.6896,2017-09,09.2017,,,,,,,,
8726,CA-2020-148145,2020-03-18,Standard Class,SW-20275,Scott Williamson,Email,United States,Seattle,Washington,98115.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003752,46.2,4,0.0,21.252,2020-03,03.2020,,,8726.0,2020-03-18,2020-03-25,Standard Processing,,
8741,CA-2019-102498,2019-07-24,First Class,JG-15160,James Galang,Email,United States,Lafayette,Louisiana,70506.0,South,Power Muesli,Super Mega Protein,OFF-AR-10004456,73.2,5,0.0,21.227999999999998,2019-07,07.2019,,,8741.0,2019-07-24,2019-07-26,Express,,
8776,CA-2019-163636,2019-12-05,Second Class,MP-18175,Mike Pelletier,Facebook,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10001547,3.536,2,0.2,0.3094,2019-12,12.2019,2019-12-16,Mike Pelletier,8776.0,2019-12-05,2019-12-11,Standard Processing,,
8781,CA-2018-133585,2018-03-01,First Class,CM-12715,Craig Molinari,Sales,United States,Houston,Texas,77070.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003696,55.328,2,0.2,6.224399999999996,2018-03,03.2018,,,,,,,,
8928,CA-2018-143616,2018-09-27,Second Class,SS-20140,Saphhira Shifley,Sales,United States,Seattle,Washington,98103.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002067,99.2,5,0.0,25.792,2018-09,09.2018,,,,,,,,
9050,CA-2017-124513,2017-09-21,Standard Class,SL-20155,Sara Luxemburg,Facebook,United States,New York City,New York,10011.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002956,66.03,3,0.0,17.1678,2017-09,09.2017,,,,,,,,
9083,CA-2020-169005,2020-11-02,Standard Class,BG-11035,Barry Gonzalez,Email,United States,Springfield,Virginia,22153.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000246,5.56,2,0.0,1.4455999999999998,2020-11,11.2020,,,9083.0,2020-11-02,2020-11-09,Standard Processing,,
9127,CA-2018-157028,2018-11-28,Standard Class,MA-17995,Michelle Arnett,Facebook,United States,Las Cruces,New Mexico,88001.0,West,Power Muesli,Super Mega Protein,OFF-AR-10004441,8.28,2,0.0,3.4776,2018-11,11.2018,,,,,,,,
9131,CA-2019-130911,2019-03-24,Second Class,DC-12850,Dan Campbell,Email,United States,Cleveland,Ohio,44105.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000475,18.656000000000002,2,0.2,1.6324000000000014,2019-03,03.2019,,,9130.0,2019-03-24,2019-03-29,Standard Processing,,
9205,CA-2019-104689,2019-12-01,Standard Class,FH-14365,Fred Hopkins,Sales,United States,Los Angeles,California,90004.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001149,23.04,8,0.0,6.911999999999999,2019-12,12.2019,2019-12-12,Fred Hopkins,9205.0,2019-12-01,2019-12-09,Standard Processing,,
9229,CA-2017-153619,2017-11-03,First Class,TC-21535,Tracy Collins,Facebook,United States,Los Angeles,California,90049.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001868,6.72,4,0.0,3.36,2017-11,11.2017,,,,,,,,
9247,CA-2020-130106,2020-05-22,Standard Class,VF-21715,Vicky Freymann,Facebook,United States,San Francisco,California,94109.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003651,9.84,3,0.0,2.853599999999999,2020-05,05.2020,,,9247.0,2020-05-22,2020-05-27,Standard Processing,,
9275,US-2017-134054,2017-10-10,First Class,FC-14335,Fred Chung,Sales,United States,Albuquerque,New Mexico,87105.0,West,Power Muesli,Super Mega Protein,OFF-AR-10000937,255.84999999999997,7,0.0,112.57400000000001,2017-10,10.2017,,,,,,,,
9306,CA-2018-137603,2018-09-19,Standard Class,MH-17290,Marc Harrigan,Facebook,United States,Santa Fe,New Mexico,87505.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001972,8.4,5,0.0,2.184,2018-09,09.2018,,,,,,,,
9400,CA-2019-103128,2019-11-11,Standard Class,SC-20845,Sung Chung,Email,United States,Arlington Heights,Illinois,60004.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003394,14.111999999999998,6,0.2,1.2348000000000008,2019-11,11.2019,2019-11-25,Sung Chung,9400.0,2019-11-11,2019-11-18,Standard Processing,,
9427,CA-2019-160479,2019-09-15,Standard Class,AH-10585,Angele Hood,Email,United States,Seattle,Washington,98105.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002445,35.4,5,0.0,13.452000000000002,2019-09,09.2019,2019-09-30,Angele Hood,9427.0,2019-09-15,2019-09-25,Standard Processing,,
9464,CA-2017-156545,2017-02-27,First Class,JS-16030,Joy Smith,Email,United States,Columbus,Ohio,43229.0,East,Power Muesli,Super Mega Protein,OFF-AR-10003560,19.456000000000003,4,0.2,3.404799999999998,2017-02,02.2017,,,,,,,,
9484,CA-2017-122679,2017-07-22,Standard Class,AB-10255,Alejandro Ballentine,Facebook,United States,Los Angeles,California,90008.0,West,Power Muesli,Super Mega Protein,OFF-AR-10004757,19.68,6,0.0,6.494399999999999,2017-07,07.2017,,,,,,,,
9490,US-2019-102232,2019-08-05,Standard Class,MF-17665,Maureen Fritzler,Sales,United States,Huntsville,Alabama,35810.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000538,197.04999999999998,7,0.0,59.11499999999998,2019-08,08.2019,,,9490.0,2019-08-05,2019-08-14,Standard Processing,,
9503,CA-2019-101329,2019-04-22,Standard Class,MM-17920,Michael Moore,Email,United States,Rome,New York,13440.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000614,32.129999999999995,9,0.0,8.3538,2019-04,04.2019,2019-05-08,Michael Moore,9503.0,2019-04-22,2019-05-01,Standard Processing,,
9511,CA-2019-105263,2019-08-06,Standard Class,LM-17065,Liz MacKendrick,Email,United States,New York City,New York,10024.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002399,38.339999999999996,9,0.0,15.7194,2019-08,08.2019,,,9511.0,2019-08-06,2019-08-14,Standard Processing,,
9516,CA-2017-154165,2017-02-17,Standard Class,DL-13315,Delfina Latchford,Email,United States,Chicago,Illinois,60653.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003631,54.208,14,0.2,8.808799999999998,2017-02,02.2017,,,,,,,,
9589,CA-2020-110940,2020-07-23,Standard Class,AZ-10750,Annie Zypern,Email,United States,Wheeling,Illinois,60090.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10000380,121.536,4,0.2,15.191999999999979,2020-07,07.2020,,,9589.0,2020-07-23,2020-07-29,Standard Processing,,
9617,CA-2019-140256,2019-08-22,Standard Class,PW-19030,Pauline Webber,Sales,United States,Los Angeles,California,90049.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002255,5.76,2,0.0,1.6703999999999999,2019-08,08.2019,,,9617.0,2019-08-22,2019-08-30,Standard Processing,,
9671,CA-2018-133396,2018-08-13,First Class,GK-14620,Grace Kelly,Sales,United States,Greensboro,North Carolina,27405.0,South,Power Muesli,Super Mega Protein,OFF-AR-10001446,64.68,7,0.2,8.084999999999997,2018-08,08.2018,,,,,,,,
9687,CA-2020-116498,2020-05-30,Standard Class,KA-16525,Kelly Andreada,Email,United States,San Diego,California,92037.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003405,35.099999999999994,6,0.0,10.178999999999997,2020-05,05.2020,,,9687.0,2020-05-30,2020-06-08,Standard Processing,,
9691,CA-2020-140536,2020-04-04,First Class,TA-21385,Tom Ashbrook,Facebook,United States,New York City,New York,10035.0,East,Power Muesli,Super Mega Protein,OFF-AR-10001545,7.04,4,0.0,2.0416,2020-04,04.2020,,,9691.0,2020-04-04,2020-04-08,Express,,
9717,US-2019-144477,2019-08-12,Second Class,DB-13270,Deborah Brumfield,Facebook,United States,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Mega Protein,OFF-AR-10000914,37.312000000000005,4,0.2,2.7984000000000027,2019-08,08.2019,,,9717.0,2019-08-12,2019-08-16,Standard Processing,,
9732,CA-2020-124261,2020-11-14,Standard Class,JE-15715,Joe Elijah,Email,United States,Los Angeles,California,90049.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003504,34.24,8,0.0,9.929599999999997,2020-11,11.2020,,,9732.0,2020-11-14,2020-11-18,Standard Processing,,
9751,CA-2019-113390,2019-10-11,Standard Class,EP-13915,Emily Phan,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003183,5.344,2,0.2,0.6679999999999995,2019-10,10.2019,2019-10-21,Emily Phan,9751.0,2019-10-11,2019-10-16,Standard Processing,,
9761,CA-2020-159135,2020-11-04,Standard Class,KM-16375,Katherine Murray,Facebook,United States,Springdale,Arkansas,72762.0,South,Power Muesli,Super Mega Protein,OFF-AR-10000657,4.3,2,0.0,1.4189999999999996,2020-11,11.2020,,,9761.0,2020-11-04,2020-11-12,Standard Processing,2020-11-09,2020-11-12
9850,CA-2017-142979,2017-04-12,Standard Class,EH-13765,Edward Hooks,Sales,United States,Lodi,California,95240.0,West,Power Muesli,Super Mega Protein,OFF-AR-10002987,39.68,2,0.0,16.268800000000002,2017-04,04.2017,,,,,,,,
9890,CA-2020-166499,2020-03-19,First Class,VG-21805,Vivek Grady,Sales,United States,Lakewood,New Jersey,8701.0,East,Power Muesli,Super Mega Protein,OFF-AR-10002467,8.94,3,0.0,2.4138000000000006,2020-03,03.2020,,,9890.0,2020-03-19,2020-03-20,Express,,
9960,CA-2020-137421,2020-10-06,Standard Class,AJ-10945,Ashley Jarboe,Email,United States,Chandler,Arizona,85224.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001761,9.344,2,0.2,1.8687999999999998,2020-10,10.2020,,,9960.0,2020-10-06,2020-10-14,Standard Processing,,
25,CA-2018-106320,2018-09-25,Standard Class,EB-13870,Emily Burns,Email,United States,Orem,Utah,84057.0,West,Toasted Muesli,Sweetened,FUR-TA-10000577,1044.6299999999999,3,0.0,240.2649,2018-09,09.2018,,,,,,,,
118,CA-2018-110457,2018-03-02,Standard Class,DK-13090,Dave Kipp,Email,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10001768,787.53,3,0.0,165.38129999999995,2018-03,03.2018,,,,,,,,
126,US-2017-134614,2017-09-20,Standard Class,PF-19165,Philip Fox,Email,United States,Bloomington,Illinois,61701.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004534,617.7,6,0.5,-407.68200000000013,2017-09,09.2017,,,,,,,,
283,CA-2018-130890,2018-11-02,Standard Class,JO-15280,Jas O'Carroll,Email,United States,Los Angeles,California,90004.0,West,Toasted Muesli,Sweetened,FUR-TA-10002903,1038.84,5,0.2,51.94200000000001,2018-11,11.2018,,,,,,,,
304,US-2020-152380,2020-11-19,Standard Class,JH-15910,Jonathan Howell,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002533,219.07500000000002,3,0.5,-131.44500000000005,2020-11,11.2020,,,304.0,2020-11-19,2020-11-25,Standard Processing,,
378,US-2020-134481,2020-08-27,Standard Class,AR-10405,Allen Rosenblatt,Sales,United States,Franklin,Massachusetts,2038.0,East,Toasted Muesli,Sweetened,FUR-TA-10004915,1488.4239999999998,7,0.3,-297.6847999999998,2020-08,08.2020,,,378.0,2020-08-27,2020-09-02,Standard Processing,,
495,US-2019-120929,2019-03-18,Second Class,RO-19780,Rose O'Brian,Email,United States,Memphis,Tennessee,38109.0,South,Toasted Muesli,Sweetened,FUR-TA-10001857,189.882,3,0.4,-94.94100000000002,2019-03,03.2019,,,495.0,2019-03-18,2019-03-22,Standard Processing,,
523,CA-2020-145142,2020-01-23,First Class,MC-17605,Matt Connell,Sales,United States,Detroit,Michigan,48234.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001857,210.98,2,0.0,21.097999999999985,2020-01,01.2020,,,523.0,2020-01-23,2020-01-27,Express,,
704,CA-2018-142027,2018-04-09,Standard Class,JK-15370,Jay Kimmel,Email,United States,Long Beach,California,90805.0,West,Toasted Muesli,Sweetened,FUR-TA-10002774,369.91200000000003,3,0.2,-13.871700000000047,2018-04,04.2018,,,,,,,,
756,CA-2019-140928,2019-09-18,Standard Class,NB-18655,Nona Balk,Sales,United States,Jacksonville,Florida,32216.0,South,Toasted Muesli,Sweetened,FUR-TA-10001095,383.438,4,0.45,-167.3184,2019-09,09.2019,,,756.0,2019-09-18,2019-09-25,Standard Processing,,
947,US-2018-140200,2018-07-26,First Class,CA-12775,Cynthia Arntzen,Email,United States,Mesa,Arizona,85204.0,West,Toasted Muesli,Sweetened,FUR-TA-10002356,393.165,3,0.5,-204.44580000000005,2018-07,07.2018,,,,,,,,
1041,CA-2019-127670,2019-03-20,Standard Class,RD-19660,Robert Dilbeck,Facebook,United States,Saint Peters,Missouri,63376.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001095,697.16,4,0.0,146.40359999999998,2019-03,03.2019,,,1041.0,2019-03-20,2019-03-27,Standard Processing,,
1098,CA-2017-159338,2017-06-25,First Class,NS-18640,Noel Staavos,Sales,United States,Los Angeles,California,90049.0,West,Toasted Muesli,Sweetened,FUR-TA-10004147,447.84,5,0.2,11.19599999999997,2017-06,06.2017,,,,,,,,
1246,CA-2017-168494,2017-12-12,Second Class,NP-18700,Nora Preis,Email,United States,Fresno,California,93727.0,West,Toasted Muesli,Sweetened,FUR-TA-10004619,764.6880000000001,6,0.2,95.5859999999999,2017-12,12.2017,,,,,,,,
1375,CA-2018-120362,2018-09-14,Standard Class,CA-12265,Christina Anderson,Email,United States,Provo,Utah,84604.0,West,Toasted Muesli,Sweetened,FUR-TA-10003008,912.75,5,0.0,118.65750000000006,2018-09,09.2018,,,,,,,,
1395,US-2020-117247,2020-10-09,Standard Class,CK-12760,Cyma Kinney,Sales,United States,Aurora,Illinois,60505.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002958,652.45,5,0.5,-430.6170000000002,2020-10,10.2020,,,1395.0,2020-10-09,2020-10-16,Standard Processing,,
1410,US-2019-122245,2019-09-25,Standard Class,AB-10105,Adrian Barton,Email,United States,Phoenix,Arizona,85023.0,West,Toasted Muesli,Sweetened,FUR-TA-10002356,393.165,3,0.5,-204.44580000000005,2019-09,09.2019,,,1410.0,2019-09-25,2019-10-02,Standard Processing,,
1462,US-2019-128902,2019-03-11,Standard Class,MB-18085,Mick Brown,Email,United States,Vineland,New Jersey,8360.0,East,Toasted Muesli,Sweetened,FUR-TA-10001095,244.00599999999997,2,0.3,-31.372200000000007,2019-03,03.2019,,,1462.0,2019-03-11,2019-03-18,Standard Processing,,
1517,CA-2020-148446,2020-12-10,Second Class,MC-17845,Michael Chen,Email,United States,North Las Vegas,Nevada,89031.0,West,Toasted Muesli,Sweetened,FUR-TA-10004256,1669.6,4,0.0,116.87199999999984,2020-12,12.2020,,,1517.0,2020-12-10,2020-12-16,Standard Processing,,
1559,CA-2018-112116,2018-03-16,Second Class,JE-15475,Jeremy Ellison,Email,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10001039,171.96,2,0.0,44.70960000000001,2018-03,03.2018,,,,,,,,
1563,US-2020-102890,2020-06-30,First Class,SG-20470,Sheri Gordon,Email,United States,New York City,New York,10011.0,East,Toasted Muesli,Sweetened,FUR-TA-10000577,1044.6299999999999,5,0.4,-295.97849999999994,2020-06,06.2020,,,1563.0,2020-06-30,2020-07-01,Express,,
1670,US-2018-157154,2018-01-10,Standard Class,MM-17920,Michael Moore,Email,United States,New York City,New York,10011.0,East,Toasted Muesli,Sweetened,FUR-TA-10001889,1018.1039999999999,4,0.4,-373.3048,2018-01,01.2018,,,,,,,,
1690,CA-2017-142839,2017-08-16,Standard Class,TS-21610,Troy Staebel,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,Sweetened,FUR-TA-10001539,853.0919999999999,6,0.4,-227.49120000000016,2017-08,08.2017,,,,,,,,
1700,CA-2017-135657,2017-06-03,Second Class,SC-20725,Steven Cartwright,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10004086,515.88,6,0.0,113.49359999999999,2017-06,06.2017,,,,,,,,
1714,US-2020-124968,2020-09-08,Second Class,MM-18055,Michelle Moray,Email,United States,Chicago,Illinois,60610.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004289,765.625,7,0.5,-566.5625,2020-09,09.2020,,,1714.0,2020-09-08,2020-09-16,Standard Processing,,
1728,US-2020-164056,2020-04-29,Second Class,FM-14215,Filia McAdams,Sales,United States,Dublin,Ohio,43017.0,East,Toasted Muesli,Sweetened,FUR-TA-10001307,1048.35,5,0.4,-69.88999999999999,2020-04,04.2020,,,1728.0,2020-04-29,2020-05-06,Standard Processing,,
1751,CA-2018-139094,2018-11-22,Standard Class,MO-17800,Meg O'Connel,Facebook,United States,San Antonio,Texas,78207.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004607,206.96200000000002,2,0.3,-32.52260000000001,2018-11,11.2018,,,,,,,,
1812,CA-2017-132612,2017-06-09,Second Class,FO-14305,Frank Olsen,Email,United States,Harrisonburg,Virginia,22801.0,South,Toasted Muesli,Sweetened,FUR-TA-10004534,1441.3,7,0.0,245.0209999999999,2017-06,06.2017,,,,,,,,
1815,CA-2018-131597,2018-09-14,Standard Class,SP-20620,Stefania Perrino,Sales,United States,Los Angeles,California,90045.0,West,Toasted Muesli,Sweetened,FUR-TA-10002607,170.13600000000002,3,0.2,-8.506799999999991,2018-09,09.2018,,,,,,,,
1864,US-2019-100839,2019-10-13,Standard Class,NC-18625,Noah Childs,Sales,United States,Aurora,Colorado,80013.0,West,Toasted Muesli,Sweetened,FUR-TA-10004575,727.45,5,0.5,-465.5680000000001,2019-10,10.2019,2019-10-23,Noah Childs,1864.0,2019-10-13,2019-10-21,Standard Processing,,
1874,CA-2020-142888,2020-11-21,Standard Class,BP-11230,Benjamin Patterson,Email,United States,Spokane,Washington,99207.0,West,Toasted Muesli,Sweetened,FUR-TA-10004767,70.98,1,0.0,20.584199999999996,2020-11,11.2020,,,1874.0,2020-11-21,2020-11-30,Standard Processing,,
2117,CA-2018-159786,2018-10-12,Second Class,RK-19300,Ralph Kennedy,Email,United States,Rochester,New York,14609.0,East,Toasted Muesli,Sweetened,FUR-TA-10001307,209.67,1,0.4,-13.978000000000009,2018-10,10.2018,,,,,,,,
2229,CA-2019-139157,2019-10-01,Standard Class,GM-14680,Greg Matthias,Email,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10003238,330.588,1,0.4,-115.70580000000004,2019-10,10.2019,,,2229.0,2019-10-01,2019-10-09,Standard Processing,,
2275,CA-2017-157882,2017-10-03,Second Class,AR-10405,Allen Rosenblatt,Sales,United States,Los Angeles,California,90036.0,West,Toasted Muesli,Sweetened,FUR-TA-10001866,143.432,1,0.2,3.5857999999999848,2017-10,10.2017,,,,,,,,
2290,CA-2020-115154,2020-01-08,First Class,RS-19420,Ricardo Sperren,Sales,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10001950,892.98,2,0.0,80.3682,2020-01,01.2020,,,2290.0,2020-01-08,2020-01-13,Express,,
2478,CA-2020-102750,2020-09-04,Second Class,GM-14695,Greg Maxwell,Sales,United States,Los Angeles,California,90036.0,West,Toasted Muesli,Sweetened,FUR-TA-10000198,1322.352,3,0.2,-99.1764,2020-09,09.2020,,,2478.0,2020-09-04,2020-09-09,Standard Processing,,
2592,US-2019-115455,2019-09-08,Standard Class,SE-20110,Sanjit Engle,Email,United States,Wheeling,Illinois,60090.0,Central,Toasted Muesli,Sweetened,FUR-TA-10003569,601.47,3,0.5,-300.735,2019-09,09.2019,,,2591.0,2019-09-08,2019-09-18,Standard Processing,,
2747,CA-2017-155887,2017-05-12,Standard Class,KT-16480,Kean Thornton,Email,United States,Franklin,Massachusetts,2038.0,East,Toasted Muesli,Sweetened,FUR-TA-10002228,700.056,3,0.3,-130.0104,2017-05,05.2017,,,,,,,,
3016,US-2018-138919,2018-09-17,Standard Class,LS-16975,Lindsay Shagiari,Facebook,United States,New York City,New York,10035.0,East,Toasted Muesli,Sweetened,FUR-TA-10004154,344.22,2,0.4,-103.26600000000002,2018-09,09.2018,,,,,,,,
3040,CA-2020-101749,2020-10-03,Standard Class,AS-10045,Aaron Smayling,Sales,United States,Pasadena,California,91104.0,West,Toasted Muesli,Sweetened,FUR-TA-10001520,171.288,3,0.2,-6.423300000000026,2020-10,10.2020,,,3040.0,2020-10-03,2020-10-07,Standard Processing,,
3236,CA-2019-140746,2019-01-15,First Class,RC-19825,Roy Collins,Email,United States,Fairfield,Connecticut,6824.0,East,Toasted Muesli,Sweetened,FUR-TA-10002903,181.79699999999997,1,0.3,-15.5826,2019-01,01.2019,,,3236.0,2019-01-15,2019-01-16,Express,,
3520,CA-2018-124975,2018-06-22,First Class,MG-17875,Michael Grace,Facebook,United States,Aurora,Illinois,60505.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002645,796.4250000000001,7,0.5,-525.6405000000002,2018-06,06.2018,,,,,,,,
3771,CA-2019-155530,2019-12-17,Standard Class,CM-12160,Charles McCrossin,Email,United States,San Francisco,California,94122.0,West,Toasted Muesli,Sweetened,FUR-TA-10004256,2003.52,6,0.2,-325.57200000000023,2019-12,12.2019,,,3771.0,2019-12-17,2019-12-24,Standard Processing,,
